path,x0,y0,x1,y1
./imgs/img_08507.jpg,142,131,191,180
./imgs/img_08508.jpg,52,54,96,98
./imgs/img_08509.jpg,178,97,211,130
./imgs/img_08510.jpg,42,167,76,201
./imgs/img_08511.jpg,31,33,62,64
./imgs/img_08512.jpg,195,153,236,194
./imgs/img_08513.jpg,155,101,193,139
./imgs/img_08514.jpg,152,137,193,178
./imgs/img_08515.jpg,46,38,84,76
./imgs/img_08516.jpg,163,98,194,129
./imgs/img_08517.jpg,136,50,183,97
./imgs/img_08518.jpg,71,241,107,277
./imgs/img_08519.jpg,65,101,104,140
./imgs/img_08520.jpg,142,107,182,147
./imgs/img_08521.jpg,65,52,108,95
./imgs/img_08522.jpg,85,144,117,176
./imgs/img_08523.jpg,253,85,290,122
./imgs/img_08524.jpg,41,72,72,103
./imgs/img_08525.jpg,93,58,129,94
./imgs/img_08526.jpg,48,64,88,104
./imgs/img_08527.jpg,196,73,239,116
./imgs/img_08528.jpg,40,160,74,194
./imgs/img_08529.jpg,80,120,119,159
./imgs/img_08530.jpg,55,44,92,81
./imgs/img_08531.jpg,59,63,99,103
./imgs/img_08532.jpg,135,66,167,98
./imgs/img_08533.jpg,77,126,125,174
./imgs/img_08534.jpg,201,160,247,206
./imgs/img_08535.jpg,96,150,130,184
./imgs/img_08536.jpg,108,70,141,103
./imgs/img_08537.jpg,53,95,96,138
./imgs/img_08538.jpg,69,47,107,85
./imgs/img_08539.jpg,45,41,76,72
./imgs/img_08540.jpg,93,102,143,152
./imgs/img_08541.jpg,51,120,94,163
./imgs/img_08542.jpg,113,46,159,92
./imgs/img_08543.jpg,56,152,95,191
./imgs/img_08544.jpg,169,140,211,182
./imgs/img_08545.jpg,62,66,107,111
./imgs/img_08546.jpg,170,85,211,126
./imgs/img_08547.jpg,68,120,118,170
./imgs/img_08548.jpg,57,42,95,80
./imgs/img_08549.jpg,84,43,119,78
./imgs/img_08550.jpg,74,60,119,105
./imgs/img_08551.jpg,82,48,112,78
./imgs/img_08552.jpg,63,143,104,184
./imgs/img_08553.jpg,86,183,128,225
./imgs/img_08554.jpg,36,79,70,113
./imgs/img_08555.jpg,97,44,129,76
./imgs/img_08556.jpg,67,76,107,116
./imgs/img_08557.jpg,119,141,153,175
./imgs/img_08558.jpg,96,124,140,168
./imgs/img_08559.jpg,50,153,96,199
./imgs/img_08560.jpg,68,51,116,99
./imgs/img_08561.jpg,73,142,115,184
./imgs/img_08562.jpg,71,161,109,199
./imgs/img_08563.jpg,231,83,275,127
./imgs/img_08564.jpg,55,54,102,101
./imgs/img_08565.jpg,138,64,188,114
./imgs/img_08566.jpg,165,99,205,139
./imgs/img_08567.jpg,196,178,233,215
./imgs/img_08568.jpg,188,101,222,135
./imgs/img_08569.jpg,204,117,240,153
./imgs/img_08570.jpg,169,167,215,213
./imgs/img_08571.jpg,96,173,136,213
./imgs/img_08572.jpg,102,37,133,68
./imgs/img_08573.jpg,81,203,123,245
./imgs/img_08574.jpg,133,134,176,177
./imgs/img_08575.jpg,97,192,129,224
./imgs/img_08576.jpg,114,122,149,157
./imgs/img_08577.jpg,163,98,203,138
./imgs/img_08578.jpg,216,222,246,252
./imgs/img_08579.jpg,122,124,170,172
./imgs/img_08580.jpg,74,40,109,75
./imgs/img_08581.jpg,97,36,131,70
./imgs/img_08582.jpg,246,40,280,74
./imgs/img_08583.jpg,150,127,198,175
./imgs/img_08584.jpg,135,156,180,201
./imgs/img_08585.jpg,46,166,83,203
./imgs/img_08586.jpg,100,63,140,103
./imgs/img_08587.jpg,51,127,95,171
./imgs/img_08588.jpg,43,125,83,165
./imgs/img_08589.jpg,66,123,96,153
./imgs/img_08590.jpg,63,93,106,136
./imgs/img_08591.jpg,84,239,115,270
./imgs/img_08592.jpg,56,80,105,129
./imgs/img_08593.jpg,214,56,255,97
./imgs/img_08594.jpg,189,122,219,152
./imgs/img_08595.jpg,175,81,208,114
./imgs/img_08596.jpg,55,110,102,157
./imgs/img_08597.jpg,61,141,105,185
./imgs/img_08598.jpg,44,122,77,155
./imgs/img_08599.jpg,133,105,182,154
./imgs/img_08600.jpg,84,224,114,254
./imgs/img_08601.jpg,57,73,89,105
./imgs/img_08602.jpg,49,81,80,112
./imgs/img_08603.jpg,101,49,148,96
./imgs/img_08604.jpg,252,43,286,77
./imgs/img_08605.jpg,50,110,90,150
./imgs/img_08606.jpg,148,77,187,116
./imgs/img_08607.jpg,73,86,111,124
./imgs/img_08608.jpg,118,102,159,143
./imgs/img_08609.jpg,125,204,162,241
./imgs/img_08610.jpg,71,72,115,116
./imgs/img_08611.jpg,113,94,144,125
./imgs/img_08612.jpg,150,93,185,128
./imgs/img_08613.jpg,72,49,112,89
./imgs/img_08614.jpg,55,214,98,257
./imgs/img_08615.jpg,115,129,151,165
./imgs/img_08616.jpg,48,110,96,158
./imgs/img_08617.jpg,99,41,129,71
./imgs/img_08618.jpg,77,100,109,132
./imgs/img_08619.jpg,120,64,167,111
./imgs/img_08620.jpg,85,34,116,65
./imgs/img_08621.jpg,193,171,232,210
./imgs/img_08622.jpg,40,71,73,104
./imgs/img_08623.jpg,60,45,95,80
./imgs/img_08624.jpg,166,69,205,108
./imgs/img_08625.jpg,59,116,93,150
./imgs/img_08626.jpg,71,187,108,224
./imgs/img_08627.jpg,42,46,80,84
./imgs/img_08628.jpg,54,97,96,139
./imgs/img_08629.jpg,37,160,73,196
./imgs/img_08630.jpg,86,142,129,185
./imgs/img_08631.jpg,75,88,116,129
./imgs/img_08632.jpg,173,168,223,218
./imgs/img_08633.jpg,83,61,116,94
./imgs/img_08634.jpg,49,90,87,128
./imgs/img_08635.jpg,84,117,123,156
./imgs/img_08636.jpg,94,80,124,110
./imgs/img_08637.jpg,95,161,131,197
./imgs/img_08638.jpg,134,51,168,85
./imgs/img_08639.jpg,123,151,163,191
./imgs/img_08640.jpg,93,50,135,92
./imgs/img_08641.jpg,103,111,138,146
./imgs/img_08642.jpg,123,41,156,74
./imgs/img_08643.jpg,70,37,104,71
./imgs/img_08644.jpg,88,49,128,89
./imgs/img_08645.jpg,86,75,133,122
./imgs/img_08646.jpg,66,143,114,191
./imgs/img_08647.jpg,97,91,127,121
./imgs/img_08648.jpg,123,138,162,177
./imgs/img_08649.jpg,47,88,93,134
./imgs/img_08650.jpg,59,99,102,142
./imgs/img_08651.jpg,189,82,227,120
./imgs/img_08652.jpg,113,185,147,219
./imgs/img_08653.jpg,49,78,80,109
./imgs/img_08654.jpg,93,190,134,231
./imgs/img_08655.jpg,41,211,79,249
./imgs/img_08656.jpg,48,51,93,96
./imgs/img_08657.jpg,140,90,183,133
./imgs/img_08658.jpg,238,139,272,173
./imgs/img_08659.jpg,65,88,106,129
./imgs/img_08660.jpg,55,80,100,125
./imgs/img_08661.jpg,139,165,181,207
./imgs/img_08662.jpg,58,58,97,97
./imgs/img_08663.jpg,75,125,109,159
./imgs/img_08664.jpg,116,71,162,117
./imgs/img_08665.jpg,71,123,121,173
./imgs/img_08666.jpg,94,116,127,149
./imgs/img_08667.jpg,91,60,140,109
./imgs/img_08668.jpg,96,98,140,142
./imgs/img_08669.jpg,145,123,195,173
./imgs/img_08670.jpg,198,57,232,91
./imgs/img_08671.jpg,52,57,98,103
./imgs/img_08672.jpg,213,57,250,94
./imgs/img_08673.jpg,91,131,141,181
./imgs/img_08674.jpg,102,70,146,114
./imgs/img_08675.jpg,73,87,114,128
./imgs/img_08676.jpg,120,109,158,147
./imgs/img_08677.jpg,216,38,253,75
./imgs/img_08678.jpg,132,173,182,223
./imgs/img_08679.jpg,49,57,84,92
./imgs/img_08680.jpg,129,58,165,94
./imgs/img_08681.jpg,57,82,105,130
./imgs/img_08682.jpg,82,78,122,118
./imgs/img_08683.jpg,97,99,131,133
./imgs/img_08684.jpg,76,34,110,68
./imgs/img_08685.jpg,191,182,234,225
./imgs/img_08686.jpg,61,105,108,152
./imgs/img_08687.jpg,42,74,77,109
./imgs/img_08688.jpg,72,91,119,138
./imgs/img_08689.jpg,47,108,78,139
./imgs/img_08690.jpg,49,74,90,115
./imgs/img_08691.jpg,57,129,98,170
./imgs/img_08692.jpg,156,57,192,93
./imgs/img_08693.jpg,71,58,120,107
./imgs/img_08694.jpg,93,77,127,111
./imgs/img_08695.jpg,65,214,102,251
./imgs/img_08696.jpg,90,164,128,202
./imgs/img_08697.jpg,121,45,162,86
./imgs/img_08698.jpg,194,65,233,104
./imgs/img_08699.jpg,48,63,86,101
./imgs/img_08700.jpg,68,149,99,180
./imgs/img_08701.jpg,87,49,123,85
./imgs/img_08702.jpg,95,143,125,173
./imgs/img_08703.jpg,111,107,147,143
./imgs/img_08704.jpg,97,57,147,107
./imgs/img_08705.jpg,69,60,115,106
./imgs/img_08706.jpg,107,156,153,202
./imgs/img_08707.jpg,128,59,172,103
./imgs/img_08708.jpg,53,51,94,92
./imgs/img_08709.jpg,199,194,229,224
./imgs/img_08710.jpg,175,76,214,115
./imgs/img_08711.jpg,96,120,126,150
./imgs/img_08712.jpg,59,122,89,152
./imgs/img_08713.jpg,52,74,100,122
./imgs/img_08714.jpg,84,36,120,72
./imgs/img_08715.jpg,78,40,110,72
./imgs/img_08716.jpg,124,95,157,128
./imgs/img_08717.jpg,71,89,104,122
./imgs/img_08718.jpg,97,49,137,89
./imgs/img_08719.jpg,109,83,140,114
./imgs/img_08720.jpg,80,151,122,193
./imgs/img_08721.jpg,145,181,184,220
./imgs/img_08722.jpg,83,84,120,121
./imgs/img_08723.jpg,154,63,195,104
./imgs/img_08724.jpg,143,204,177,238
./imgs/img_08725.jpg,68,51,103,86
./imgs/img_08726.jpg,76,158,107,189
./imgs/img_08727.jpg,44,44,85,85
./imgs/img_08728.jpg,55,106,97,148
./imgs/img_08729.jpg,101,40,136,75
./imgs/img_08730.jpg,121,78,157,114
./imgs/img_08731.jpg,53,205,90,242
./imgs/img_08732.jpg,87,42,119,74
./imgs/img_08733.jpg,131,61,173,103
./imgs/img_08734.jpg,56,94,95,133
./imgs/img_08735.jpg,215,244,259,288
./imgs/img_08736.jpg,56,119,103,166
./imgs/img_08737.jpg,101,92,143,134
./imgs/img_08738.jpg,79,46,125,92
./imgs/img_08739.jpg,144,146,174,176
./imgs/img_08740.jpg,71,101,111,141
./imgs/img_08741.jpg,175,140,220,185
./imgs/img_08742.jpg,188,63,225,100
./imgs/img_08743.jpg,72,198,103,229
./imgs/img_08744.jpg,142,67,173,98
./imgs/img_08745.jpg,37,69,72,104
./imgs/img_08746.jpg,114,75,158,119
./imgs/img_08747.jpg,45,66,85,106
./imgs/img_08748.jpg,50,50,96,96
./imgs/img_08749.jpg,171,53,221,103
./imgs/img_08750.jpg,53,102,86,135
./imgs/img_08751.jpg,66,99,111,144
./imgs/img_08752.jpg,43,107,86,150
./imgs/img_08753.jpg,117,78,158,119
./imgs/img_08754.jpg,163,113,202,152
./imgs/img_08755.jpg,84,150,117,183
./imgs/img_08756.jpg,176,63,207,94
./imgs/img_08757.jpg,83,160,120,197
./imgs/img_08758.jpg,85,31,116,62
./imgs/img_08759.jpg,107,45,146,84
./imgs/img_08760.jpg,51,54,95,98
./imgs/img_08761.jpg,216,105,246,135
./imgs/img_08762.jpg,234,95,270,131
./imgs/img_08763.jpg,212,65,244,97
./imgs/img_08764.jpg,78,90,110,122
./imgs/img_08765.jpg,101,48,143,90
./imgs/img_08766.jpg,159,104,193,138
./imgs/img_08767.jpg,90,53,125,88
./imgs/img_08768.jpg,152,98,188,134
./imgs/img_08769.jpg,46,109,90,153
./imgs/img_08770.jpg,44,81,82,119
./imgs/img_08771.jpg,59,210,97,248
./imgs/img_08772.jpg,46,109,83,146
./imgs/img_08773.jpg,58,59,99,100
./imgs/img_08774.jpg,102,56,137,91
./imgs/img_08775.jpg,52,63,101,112
./imgs/img_08776.jpg,61,73,104,116
./imgs/img_08777.jpg,84,200,123,239
./imgs/img_08778.jpg,91,72,126,107
./imgs/img_08779.jpg,132,59,164,91
./imgs/img_08780.jpg,64,155,108,199
./imgs/img_08781.jpg,234,101,266,133
./imgs/img_08782.jpg,80,86,123,129
./imgs/img_08783.jpg,54,137,102,185
./imgs/img_08784.jpg,73,61,122,110
./imgs/img_08785.jpg,86,80,123,117
./imgs/img_08786.jpg,47,104,93,150
./imgs/img_08787.jpg,249,212,295,258
./imgs/img_08788.jpg,54,46,99,91
./imgs/img_08789.jpg,134,117,176,159
./imgs/img_08790.jpg,96,104,141,149
./imgs/img_08791.jpg,45,90,79,124
./imgs/img_08792.jpg,78,61,109,92
./imgs/img_08793.jpg,189,93,229,133
./imgs/img_08794.jpg,69,135,102,168
./imgs/img_08795.jpg,134,211,178,255
./imgs/img_08796.jpg,172,53,203,84
./imgs/img_08797.jpg,64,85,99,120
./imgs/img_08798.jpg,116,53,154,91
./imgs/img_08799.jpg,89,69,129,109
./imgs/img_08800.jpg,97,107,129,139
./imgs/img_08801.jpg,176,106,226,156
./imgs/img_08802.jpg,106,115,154,163
./imgs/img_08803.jpg,43,80,76,113
./imgs/img_08804.jpg,63,34,94,65
./imgs/img_08805.jpg,198,71,234,107
./imgs/img_08806.jpg,51,155,87,191
./imgs/img_08807.jpg,128,107,167,146
./imgs/img_08808.jpg,45,75,81,111
./imgs/img_08809.jpg,189,165,238,214
./imgs/img_08810.jpg,49,48,84,83
./imgs/img_08811.jpg,221,51,252,82
./imgs/img_08812.jpg,193,56,225,88
./imgs/img_08813.jpg,133,111,163,141
./imgs/img_08814.jpg,90,72,127,109
./imgs/img_08815.jpg,166,142,212,188
./imgs/img_08816.jpg,105,106,150,151
./imgs/img_08817.jpg,55,51,105,101
./imgs/img_08818.jpg,118,85,156,123
./imgs/img_08819.jpg,52,125,88,161
./imgs/img_08820.jpg,45,227,75,257
./imgs/img_08821.jpg,111,112,153,154
./imgs/img_08822.jpg,41,68,71,98
./imgs/img_08823.jpg,68,101,105,138
./imgs/img_08824.jpg,67,103,110,146
./imgs/img_08825.jpg,60,123,105,168
./imgs/img_08826.jpg,40,240,74,274
./imgs/img_08827.jpg,67,53,111,97
./imgs/img_08828.jpg,62,72,107,117
./imgs/img_08829.jpg,47,132,94,179
./imgs/img_08830.jpg,70,113,105,148
./imgs/img_08831.jpg,96,55,146,105
./imgs/img_08832.jpg,75,116,108,149
./imgs/img_08833.jpg,202,42,232,72
./imgs/img_08834.jpg,64,160,94,190
./imgs/img_08835.jpg,47,73,90,116
./imgs/img_08836.jpg,134,149,167,182
./imgs/img_08837.jpg,108,71,157,120
./imgs/img_08838.jpg,112,81,146,115
./imgs/img_08839.jpg,168,52,217,101
./imgs/img_08840.jpg,92,115,136,159
./imgs/img_08841.jpg,113,47,153,87
./imgs/img_08842.jpg,145,121,193,169
./imgs/img_08843.jpg,42,69,74,101
./imgs/img_08844.jpg,40,43,78,81
./imgs/img_08845.jpg,117,65,159,107
./imgs/img_08846.jpg,71,93,120,142
./imgs/img_08847.jpg,72,74,108,110
./imgs/img_08848.jpg,154,169,192,207
./imgs/img_08849.jpg,51,44,94,87
./imgs/img_08850.jpg,63,38,100,75
./imgs/img_08851.jpg,121,56,155,90
./imgs/img_08852.jpg,160,132,204,176
./imgs/img_08853.jpg,51,96,90,135
./imgs/img_08854.jpg,75,247,122,294
./imgs/img_08855.jpg,85,146,126,187
./imgs/img_08856.jpg,59,66,101,108
./imgs/img_08857.jpg,67,52,110,95
./imgs/img_08858.jpg,55,114,96,155
./imgs/img_08859.jpg,81,127,128,174
./imgs/img_08860.jpg,58,124,103,169
./imgs/img_08861.jpg,74,120,114,160
./imgs/img_08862.jpg,53,65,92,104
./imgs/img_08863.jpg,183,87,227,131
./imgs/img_08864.jpg,51,165,97,211
./imgs/img_08865.jpg,91,50,141,100
./imgs/img_08866.jpg,187,94,222,129
./imgs/img_08867.jpg,155,79,193,117
./imgs/img_08868.jpg,96,41,135,80
./imgs/img_08869.jpg,57,144,105,192
./imgs/img_08870.jpg,57,49,100,92
./imgs/img_08871.jpg,189,78,222,111
./imgs/img_08872.jpg,139,134,174,169
./imgs/img_08873.jpg,200,64,243,107
./imgs/img_08874.jpg,136,87,183,134
./imgs/img_08875.jpg,39,213,70,244
./imgs/img_08876.jpg,111,63,153,105
./imgs/img_08877.jpg,85,99,118,132
./imgs/img_08878.jpg,60,48,93,81
./imgs/img_08879.jpg,143,183,193,233
./imgs/img_08880.jpg,68,89,110,131
./imgs/img_08881.jpg,69,114,100,145
./imgs/img_08882.jpg,156,37,188,69
./imgs/img_08883.jpg,155,53,200,98
./imgs/img_08884.jpg,172,168,209,205
./imgs/img_08885.jpg,132,82,180,130
./imgs/img_08886.jpg,107,50,146,89
./imgs/img_08887.jpg,64,99,95,130
./imgs/img_08888.jpg,204,74,253,123
./imgs/img_08889.jpg,80,90,117,127
./imgs/img_08890.jpg,62,126,112,176
./imgs/img_08891.jpg,43,135,82,174
./imgs/img_08892.jpg,159,85,199,125
./imgs/img_08893.jpg,122,68,154,100
./imgs/img_08894.jpg,93,98,134,139
./imgs/img_08895.jpg,181,76,214,109
./imgs/img_08896.jpg,98,35,130,67
./imgs/img_08897.jpg,110,102,152,144
./imgs/img_08898.jpg,107,57,153,103
./imgs/img_08899.jpg,51,58,101,108
./imgs/img_08900.jpg,154,64,190,100
./imgs/img_08901.jpg,108,146,156,194
./imgs/img_08902.jpg,73,52,115,94
./imgs/img_08903.jpg,104,54,145,95
./imgs/img_08904.jpg,47,49,91,93
./imgs/img_08905.jpg,113,124,152,163
./imgs/img_08906.jpg,85,190,119,224
./imgs/img_08907.jpg,62,64,96,98
./imgs/img_08908.jpg,127,87,168,128
./imgs/img_08909.jpg,49,48,87,86
./imgs/img_08910.jpg,64,45,100,81
./imgs/img_08911.jpg,79,52,129,102
./imgs/img_08912.jpg,111,74,147,110
./imgs/img_08913.jpg,41,72,74,105
./imgs/img_08914.jpg,71,115,115,159
./imgs/img_08915.jpg,46,58,82,94
./imgs/img_08916.jpg,102,65,142,105
./imgs/img_08917.jpg,54,208,86,240
./imgs/img_08918.jpg,63,157,97,191
./imgs/img_08919.jpg,224,211,265,252
./imgs/img_08920.jpg,84,118,120,154
./imgs/img_08921.jpg,61,50,107,96
./imgs/img_08922.jpg,87,66,133,112
./imgs/img_08923.jpg,88,133,123,168
./imgs/img_08924.jpg,199,47,242,90
./imgs/img_08925.jpg,49,89,98,138
./imgs/img_08926.jpg,65,61,101,97
./imgs/img_08927.jpg,131,63,167,99
./imgs/img_08928.jpg,62,141,108,187
./imgs/img_08929.jpg,149,184,179,214
./imgs/img_08930.jpg,45,47,76,78
./imgs/img_08931.jpg,171,128,210,167
./imgs/img_08932.jpg,48,63,93,108
./imgs/img_08933.jpg,99,83,142,126
./imgs/img_08934.jpg,87,116,126,155
./imgs/img_08935.jpg,130,81,165,116
./imgs/img_08936.jpg,47,204,91,248
./imgs/img_08937.jpg,83,78,114,109
./imgs/img_08938.jpg,90,68,127,105
./imgs/img_08939.jpg,59,85,109,135
./imgs/img_08940.jpg,130,104,172,146
./imgs/img_08941.jpg,54,77,92,115
./imgs/img_08942.jpg,99,124,140,165
./imgs/img_08943.jpg,78,96,114,132
./imgs/img_08944.jpg,124,66,163,105
./imgs/img_08945.jpg,89,101,119,131
./imgs/img_08946.jpg,109,66,159,116
./imgs/img_08947.jpg,94,144,124,174
./imgs/img_08948.jpg,69,55,114,100
./imgs/img_08949.jpg,65,172,106,213
./imgs/img_08950.jpg,62,52,111,101
./imgs/img_08951.jpg,84,89,133,138
./imgs/img_08952.jpg,48,148,92,192
./imgs/img_08953.jpg,69,53,103,87
./imgs/img_08954.jpg,103,187,135,219
./imgs/img_08955.jpg,190,44,230,84
./imgs/img_08956.jpg,164,234,195,265
./imgs/img_08957.jpg,111,123,141,153
./imgs/img_08958.jpg,77,95,123,141
./imgs/img_08959.jpg,57,181,89,213
./imgs/img_08960.jpg,108,94,145,131
./imgs/img_08961.jpg,116,119,158,161
./imgs/img_08962.jpg,68,104,115,151
./imgs/img_08963.jpg,181,50,229,98
./imgs/img_08964.jpg,104,263,138,297
./imgs/img_08965.jpg,46,85,92,131
./imgs/img_08966.jpg,140,118,171,149
./imgs/img_08967.jpg,51,53,96,98
./imgs/img_08968.jpg,150,51,183,84
./imgs/img_08969.jpg,103,46,148,91
./imgs/img_08970.jpg,216,131,250,165
./imgs/img_08971.jpg,118,41,155,78
./imgs/img_08972.jpg,150,126,193,169
./imgs/img_08973.jpg,49,65,97,113
./imgs/img_08974.jpg,70,50,107,87
./imgs/img_08975.jpg,70,144,107,181
./imgs/img_08976.jpg,68,49,117,98
./imgs/img_08977.jpg,150,118,199,167
./imgs/img_08978.jpg,111,237,150,276
./imgs/img_08979.jpg,60,116,100,156
./imgs/img_08980.jpg,97,58,137,98
./imgs/img_08981.jpg,65,38,103,76
./imgs/img_08982.jpg,212,104,259,151
./imgs/img_08983.jpg,194,44,224,74
./imgs/img_08984.jpg,66,49,97,80
./imgs/img_08985.jpg,64,75,109,120
./imgs/img_08986.jpg,57,105,101,149
./imgs/img_08987.jpg,53,167,94,208
./imgs/img_08988.jpg,130,75,168,113
./imgs/img_08989.jpg,136,100,171,135
./imgs/img_08990.jpg,50,194,93,237
./imgs/img_08991.jpg,86,218,118,250
./imgs/img_08992.jpg,140,135,181,176
./imgs/img_08993.jpg,113,46,159,92
./imgs/img_08994.jpg,215,141,248,174
./imgs/img_08995.jpg,74,80,123,129
./imgs/img_08996.jpg,71,46,113,88
./imgs/img_08997.jpg,45,62,81,98
./imgs/img_08998.jpg,224,55,268,99
./imgs/img_08999.jpg,124,177,173,226
./imgs/img_09000.jpg,212,143,258,189
./imgs/img_09001.jpg,49,49,96,96
./imgs/img_09002.jpg,127,70,163,106
./imgs/img_09003.jpg,57,65,97,105
./imgs/img_09004.jpg,79,51,125,97
./imgs/img_09005.jpg,63,67,109,113
./imgs/img_09006.jpg,157,47,200,90
./imgs/img_09007.jpg,195,126,241,172
./imgs/img_09008.jpg,240,62,282,104
./imgs/img_09009.jpg,105,77,150,122
./imgs/img_09010.jpg,56,181,99,224
./imgs/img_09011.jpg,55,105,102,152
./imgs/img_09012.jpg,53,50,83,80
./imgs/img_09013.jpg,129,86,162,119
./imgs/img_09014.jpg,37,131,69,163
./imgs/img_09015.jpg,67,136,109,178
./imgs/img_09016.jpg,119,146,160,187
./imgs/img_09017.jpg,72,147,122,197
./imgs/img_09018.jpg,104,162,140,198
./imgs/img_09019.jpg,57,124,94,161
./imgs/img_09020.jpg,58,49,91,82
./imgs/img_09021.jpg,50,64,99,113
./imgs/img_09022.jpg,194,49,242,97
./imgs/img_09023.jpg,53,110,89,146
./imgs/img_09024.jpg,107,131,140,164
./imgs/img_09025.jpg,187,81,231,125
./imgs/img_09026.jpg,77,78,119,120
./imgs/img_09027.jpg,165,37,202,74
./imgs/img_09028.jpg,51,135,95,179
./imgs/img_09029.jpg,185,73,220,108
./imgs/img_09030.jpg,157,191,202,236
./imgs/img_09031.jpg,42,59,74,91
./imgs/img_09032.jpg,163,45,205,87
./imgs/img_09033.jpg,138,78,186,126
./imgs/img_09034.jpg,51,57,95,101
./imgs/img_09035.jpg,105,43,148,86
./imgs/img_09036.jpg,117,66,155,104
./imgs/img_09037.jpg,104,125,150,171
./imgs/img_09038.jpg,77,60,117,100
./imgs/img_09039.jpg,123,152,164,193
./imgs/img_09040.jpg,65,77,98,110
./imgs/img_09041.jpg,92,53,132,93
./imgs/img_09042.jpg,70,116,118,164
./imgs/img_09043.jpg,64,55,103,94
./imgs/img_09044.jpg,197,81,247,131
./imgs/img_09045.jpg,64,76,114,126
./imgs/img_09046.jpg,159,56,205,102
./imgs/img_09047.jpg,90,51,122,83
./imgs/img_09048.jpg,61,113,93,145
./imgs/img_09049.jpg,50,101,92,143
./imgs/img_09050.jpg,86,195,129,238
./imgs/img_09051.jpg,50,44,90,84
./imgs/img_09052.jpg,104,68,149,113
./imgs/img_09053.jpg,80,111,118,149
./imgs/img_09054.jpg,145,61,193,109
./imgs/img_09055.jpg,139,90,176,127
./imgs/img_09056.jpg,45,74,79,108
./imgs/img_09057.jpg,42,178,76,212
./imgs/img_09058.jpg,87,131,132,176
./imgs/img_09059.jpg,125,141,162,178
./imgs/img_09060.jpg,60,71,95,106
./imgs/img_09061.jpg,115,107,158,150
./imgs/img_09062.jpg,129,222,165,258
./imgs/img_09063.jpg,94,120,139,165
./imgs/img_09064.jpg,175,91,208,124
./imgs/img_09065.jpg,167,63,204,100
./imgs/img_09066.jpg,47,78,91,122
./imgs/img_09067.jpg,127,114,161,148
./imgs/img_09068.jpg,126,127,164,165
./imgs/img_09069.jpg,68,113,117,162
./imgs/img_09070.jpg,156,43,197,84
./imgs/img_09071.jpg,58,75,103,120
./imgs/img_09072.jpg,51,143,95,187
./imgs/img_09073.jpg,47,56,84,93
./imgs/img_09074.jpg,110,182,152,224
./imgs/img_09075.jpg,71,58,108,95
./imgs/img_09076.jpg,71,168,121,218
./imgs/img_09077.jpg,228,54,275,101
./imgs/img_09078.jpg,228,57,263,92
./imgs/img_09079.jpg,55,57,103,105
./imgs/img_09080.jpg,45,45,83,83
./imgs/img_09081.jpg,41,45,81,85
./imgs/img_09082.jpg,59,65,101,107
./imgs/img_09083.jpg,178,83,226,131
./imgs/img_09084.jpg,121,87,164,130
./imgs/img_09085.jpg,76,51,119,94
./imgs/img_09086.jpg,140,191,178,229
./imgs/img_09087.jpg,58,96,98,136
./imgs/img_09088.jpg,138,87,185,134
./imgs/img_09089.jpg,179,207,213,241
./imgs/img_09090.jpg,117,151,167,201
./imgs/img_09091.jpg,212,76,250,114
./imgs/img_09092.jpg,101,77,142,118
./imgs/img_09093.jpg,80,98,129,147
./imgs/img_09094.jpg,168,154,203,189
./imgs/img_09095.jpg,59,115,105,161
./imgs/img_09096.jpg,69,136,107,174
./imgs/img_09097.jpg,73,62,110,99
./imgs/img_09098.jpg,78,41,110,73
./imgs/img_09099.jpg,84,49,117,82
./imgs/img_09100.jpg,84,72,131,119
./imgs/img_09101.jpg,89,54,134,99
./imgs/img_09102.jpg,120,64,170,114
./imgs/img_09103.jpg,173,169,204,200
./imgs/img_09104.jpg,55,221,100,266
./imgs/img_09105.jpg,85,67,134,116
./imgs/img_09106.jpg,204,58,253,107
./imgs/img_09107.jpg,73,39,105,71
./imgs/img_09108.jpg,78,116,115,153
./imgs/img_09109.jpg,47,56,85,94
./imgs/img_09110.jpg,45,66,78,99
./imgs/img_09111.jpg,140,60,177,97
./imgs/img_09112.jpg,47,197,85,235
./imgs/img_09113.jpg,58,61,94,97
./imgs/img_09114.jpg,211,66,250,105
./imgs/img_09115.jpg,110,186,151,227
./imgs/img_09116.jpg,93,94,133,134
./imgs/img_09117.jpg,56,134,99,177
./imgs/img_09118.jpg,49,67,79,97
./imgs/img_09119.jpg,134,58,164,88
./imgs/img_09120.jpg,126,80,156,110
./imgs/img_09121.jpg,60,55,99,94
./imgs/img_09122.jpg,121,87,161,127
./imgs/img_09123.jpg,64,69,104,109
./imgs/img_09124.jpg,98,89,130,121
./imgs/img_09125.jpg,47,72,77,102
./imgs/img_09126.jpg,41,92,82,133
./imgs/img_09127.jpg,204,150,246,192
./imgs/img_09128.jpg,134,87,170,123
./imgs/img_09129.jpg,142,80,192,130
./imgs/img_09130.jpg,176,76,213,113
./imgs/img_09131.jpg,51,73,98,120
./imgs/img_09132.jpg,94,64,133,103
./imgs/img_09133.jpg,192,71,231,110
./imgs/img_09134.jpg,55,76,92,113
./imgs/img_09135.jpg,212,68,244,100
./imgs/img_09136.jpg,111,138,145,172
./imgs/img_09137.jpg,80,57,111,88
./imgs/img_09138.jpg,106,55,146,95
./imgs/img_09139.jpg,38,231,69,262
./imgs/img_09140.jpg,101,87,143,129
./imgs/img_09141.jpg,91,53,129,91
